"student","currProb","course","session","priorTutorAction","reward","Interaction","hintCount","TotalTime","TotalPSTime","TotalWETime","avgstepTime","avgstepTimePS","stepTimeDeviation","symbolicRepresentationCount","englishSymbolicSwitchCount","Level","probDiff","difficultProblemCountSolved","difficultProblemCountWE","easyProblemCountSolved","easyProblemCountWE","probAlternate","easyProbAlternate","RuleTypesCount","UseCount","PrepCount","MorphCount","OptionalCount","NewLevel","SolvedPSInLevel","SeenWEinLevel","probIndexinLevel","probIndexPSinLevel","InterfaceErrorCount","RightApp","WrongApp","WrongSemanticsApp","WrongSyntaxApp","PrightAppRatio","RrightAppRatio","F1Score","FDActionCount","BDActionCount","DirectProofActionCount","InDirectProofActionCount","actionCount","UseWindowInfo","NonPSelements","AppCount","AppRatio","hintRatio","BlankRatio","HoverHintCount","SystemInfoHintCount","NextStepClickCountWE","PreviousStepClickCountWE","deletedApp","ruleScoreMP","ruleScoreDS","ruleScoreSIMP","ruleScoreMT","ruleScoreADD","ruleScoreCONJ","ruleScoreHS","ruleScoreCD","ruleScoreDN","ruleScoreDEM","ruleScoreIMPL","ruleScoreCONTRA","ruleScoreEQUIV","ruleScoreCOM","ruleScoreASSOC","ruleScoreDIST","ruleScoreABS","ruleScoreEXP","ruleScoreTAUT","cumul_Interaction","cumul_hintCount","cumul_TotalTime","cumul_TotalPSTime","cumul_TotalWETime","cumul_avgstepTime","cumul_avgstepTimeWE","cumul_avgstepTimePS","cumul_symbolicRepresentationCount","cumul_englishSymbolicSwitchCount","cumul_difficultProblemCountSolved","cumul_difficultProblemCountWE","cumul_easyProblemCountSolved","cumul_easyProblemCountWE","cumul_probAlternate","cumul_easyProbAlternate","cumul_RuleTypesCount","cumul_UseCount","cumul_PrepCount","cumul_MorphCount","cumul_OptionalCount","cumul_probIndexinLevel","cumul_InterfaceErrorCount","cumul_RightApp","cumul_WrongApp","cumul_WrongSemanticsApp","cumul_WrongSyntaxApp","cumul_PrightAppRatio","cumul_RrightAppRatio","cumul_F1Score","cumul_FDActionCount","cumul_BDActionCount","cumul_DirectProofActionCount","cumul_InDirectProofActionCount","cumul_actionCount","cumul_UseWindowInfo","cumul_NonPSelements","cumul_AppCount","cumul_AppRatio","cumul_hintRatio","cumul_BlankRatio","cumul_HoverHintCount","cumul_SystemInfoHintCount","cumul_NextStepClickCountWE","cumul_PreviousStepClickCountWE","cumul_deletedApp","CurrPro_NumProbRule","CurrPro_avgProbTime","CurrPro_avgProbTimePS","CurrPro_avgProbTimeDeviationPS","CurrPro_avgProbTimeWE","CurrPro_avgProbTimeDeviationWE","CurrPro_medianProbTime"
"slbrockw-S15","3.1.1.0","226-001-BAHLER-S15",3,"PS",0,126,4,318.528594,293.3997359,0,5.524394059,5.730519118,10.26625576,1,0,3,1,0,0,0,0,0,0,4,8,4,7,5,0,0,0,3,3,26,7,17,7,10,0.076086957,1,0.141414141,100,0,100,0,100,0,8,92,0.92,0.04,0.08,0,4,0,0,4,0.18196839,0.306587761,0.988015662,0.05432204,0.698563281,0.019028457,0.039311765,0.013351755,0.01155063,0.064341707,0.014255767,0.10216907,0.011340922,0.01,0.011340922,0.011340922,0.011522626,0.011340922,0.011340922,279,11,936.7211745,860.6820807,58.1097005,5.869566985,5.24969423,6.100940583,4,0,1,1,0,0,0,0,4,13,16,13,6,3,52,21,27,16,11,0.114754098,0.724137931,0.198113208,229,0,229,0,229,6,46,183,0.799126638,0.048034934,0.200873362,0,6,13,9,6,4,506.9877537,465.9649527,877.4636507,26.39029352,48.64787226,148.718
"slbrockw-S15","3.-1.1.0","226-001-BAHLER-S15",3,"PS",0,42,6,318.528594,293.3997359,0,5.524394059,5.730519118,10.26625576,1,0,3,-1,0,0,1,0,0,0,4,2,4,1,1,0,1,0,1,3,3,6,2,2,0,0.176470588,1.5,0.315789474,40,0,40,0,40,0,6,34,0.85,0.15,0.15,0,0,0,0,1,0.18196839,0.577091102,0.947361893,0.156452667,0.877265179,0.019028457,0.039311765,0.013351755,0.01155063,0.064341707,0.032847475,0.10216907,0.011340922,0.024655882,0.011340922,0.011340922,0.011522626,0.011340922,0.011340922,321,17,936.7211745,860.6820807,58.1097005,5.869566985,5.24969423,6.100940583,5,0,1,1,1,0,0,0,4,15,20,14,7,1,55,27,29,18,11,0.124423963,0.818181818,0.216,269,0,269,0,269,6,52,217,0.80669145,0.063197026,0.19330855,0,6,13,9,7,4,375.3107875,361.4209625,461.5374397,12.34651111,44.56120087,173.5405
"slbrockw-S15","3.-1.4.0","226-001-BAHLER-S15",3,"PS",-114.3503555,36,0,318.528594,293.3997359,0,5.524394059,5.730519118,10.26625576,1,0,3,-1,0,0,1,0,0,0,3,2,5,1,0,0,0,0,1,1,7,5,3,2,1,0.161290323,1,0.277777778,31,0,31,0,31,0,0,31,1,0,0,0,0,0,0,2,0.18196839,0.80790916,0.838044919,0.365931166,0.506445425,0.064802242,0.039311765,0.013351755,0.01155063,0.064341707,0.06749338,0.10216907,0.011340922,0.024655882,0.011340922,0.011340922,0.011522626,0.011340922,0.011340922,357,17,936.7211745,860.6820807,58.1097005,5.869566985,5.24969423,6.100940583,6,0,1,1,2,0,0,0,4,17,25,15,7,1,62,32,32,20,12,0.129032258,0.842105263,0.223776224,300,0,300,0,300,6,52,248,0.826666667,0.056666667,0.173333333,0,6,13,9,9,4,179.7953118,179.7953118,295.916315,0,0,79.2725
"slbrockw-S15","4.1.1.0","226-001-BAHLER-S15",3,"WE",0,17,0,318.528594,0,16.3630297,5.524394059,5.730519118,10.26625576,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0.166056337,0,0.323480324,15,0,15,0,15,0,15,0,0,0,1,0,0,11,4,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,17,0,936.7211745,0,58.1097005,5.869566985,5.24969423,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.160948709,0,0.268913966,15,0,15,0,15,0,15,0,0,0,1,0,0,11,4,0,4,164.8392672,125.7966863,260.6786393,31.91924912,60.61856213,99.6955
"slbrockw-S15","4.1.2.0","226-001-BAHLER-S15",3,"WE",0,8,0,5.433,0,5.433,0.679125,5.730519118,10.26625576,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0.166056337,0,0.323480324,6,0,6,0,6,0,6,0,0,0,1,0,0,6,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,25,0,936.7211745,0,58.1097005,5.869566985,5.24969423,6.100940583,2,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0.160948709,0,0.268913966,21,0,21,0,21,0,21,0,0,0,1,0,0,17,4,0,5,264.2295038,213.6990389,510.6006303,33.5009639,54.88639744,63.2005
"slbrockw-S15","4.1.3.0","226-001-BAHLER-S15",3,"PS",145.8104396,43,0,318.528594,293.3997359,0,5.524394059,5.730519118,10.26625576,1,0,4,1,1,0,0,0,0,0,2,6,4,0,0,0,0,0,2,0,10,6,4,1,3,0.176470588,1,0.3,34,0,34,0,34,0,0,34,1,0,0,0,0,0,0,0,0.510213376,0.80790916,0.98015331,0.082506323,0.506445425,0.028889489,0.118945582,0.048879952,0.01155063,0.064341707,0.06749338,0.10216907,0.011340922,0.024655882,0.011340922,0.011340922,0.011522626,0.011340922,0.011340922,68,0,936.7211745,860.6820807,58.1097005,5.869566985,5.24969423,6.100940583,3,0,1,2,0,0,0,0,2,6,4,0,0,2,14,6,4,1,3,0.176470588,0.333333333,0.230769231,55,0,55,0,55,0,21,34,0.618181818,0,0.381818182,0,0,17,4,0,5,705.756679,705.756679,623.5281073,0,0,506.664
"slbrockw-S15","5.1.1.0","226-001-BAHLER-S15",3,"PS",0,47,0,218.548,218.548,0,4.553083333,4.553083333,10.26625576,1,0,5,1,1,0,0,0,0,0,2,5,0,4,0,1,1,0,0,0,12,6,3,1,2,0.166666667,1.2,0.292682927,36,0,36,0,36,0,0,36,1,0,0,0,0,0,0,3,0.510213376,0.928486588,0.98015331,0.021858535,0.506445425,0.028889489,0.201139373,0.048879952,0.043753955,0.064341707,0.688446729,0.10216907,0.011522626,0.024655882,0.011340922,0.011340922,0.011522626,0.011340922,0.011340922,47,0,218.548,218.548,0,4.553083333,5.24969423,4.553083333,1,0,1,0,0,0,0,0,2,5,0,4,0,0,12,6,3,1,2,0.166666667,1.2,0.292682927,36,0,36,0,36,0,0,36,1,0,0,0,0,0,0,3,5,136.7717735,113.2824938,220.7980538,18.59096443,32.38021109,67.9345
"slbrockw-S15","5.1.2.0","226-001-BAHLER-S15",3,"WE",0,13,0,47.109,0,47.109,3.623769231,5.730519118,10.26625576,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0.166056337,0,0.323480324,11,0,11,0,11,0,11,0,0,0,1,0,0,10,1,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,60,0,265.657,218.548,47.109,4.355032787,3.623769231,4.553083333,2,0,1,1,0,0,0,0,2,5,0,4,0,1,14,6,3,1,2,0.166666667,0.461538462,0.244897959,47,0,47,0,47,0,11,36,0.765957447,0,0.234042553,0,0,10,1,3,6,88.52143265,58.20607937,172.7969031,27.74632016,35.8557963,41.78
"slbrockw-S15","5.1.3.0","226-001-BAHLER-S15",3,"PS",0,48,0,265.087,265.087,0,5.522645833,5.522645833,10.26625576,1,0,5,1,0,0,0,0,0,0,3,4,0,8,2,0,0,0,2,1,4,2,12,3,9,0.048780488,0.333333333,0.085106383,44,0,44,0,44,0,3,41,0.931818182,0,0.068181818,0,0,0,0,0,0.134435739,0.650424235,0.98015331,0.021858535,0.506445425,0.028889489,0.201139373,0.048879952,0.043753955,0.405862222,0.042996914,0.10216907,0.01155063,0.024655882,0.011340922,0.011522626,0.011547283,0.011340922,0.011340922,108,0,530.744,483.635,47.109,4.869211009,3.623769231,5.037864583,3,0,1,1,0,0,0,0,3,9,0,12,2,2,18,8,15,4,11,0.103896104,0.421052632,0.166666667,91,0,91,0,91,0,14,77,0.846153846,0,0.153846154,0,0,10,1,3,5,537.6418304,537.6411391,788.7727724,0.00060687,0.009823053,354.852
"slbrockw-S15","5.-1.3.0","226-001-BAHLER-S15",3,"PS",0,17,0,76.954,76.954,0,4.275222222,4.275222222,10.26625576,1,0,5,-1,0,0,1,0,0,0,3,1,1,2,0,0,1,0,3,1,6,4,0,0,0,0.333333333,1,0.5,12,0,12,0,12,0,0,12,1,0,0,0,0,0,0,0,0.134435739,0.650424235,0.98015331,0.072610323,0.506445425,0.091645486,0.201139373,0.048879952,0.130262149,0.678000901,0.042996914,0.10216907,0.01155063,0.024655882,0.011340922,0.011522626,0.011547283,0.011340922,0.011340922,125,0,607.698,560.589,47.109,4.785023622,3.623769231,4.917447368,4,0,1,1,1,0,0,0,4,10,1,14,2,3,24,12,15,4,11,0.134831461,0.52173913,0.214285714,103,0,103,0,103,0,14,89,0.86407767,0,0.13592233,0,0,10,1,3,4,116.6769294,112.7917529,130.5157674,3.513191489,14.25788796,75.751
"slbrockw-S15","5.-1.4.0","226-001-BAHLER-S15",3,"PS",-100.5357143,30,0,124.55,124.55,0,4.017741935,4.017741935,10.26625576,1,0,5,-1,0,0,1,0,0,0,3,2,3,3,0,0,0,0,3,3,10,6,2,1,1,0.285714286,1.2,0.461538462,21,0,21,0,21,0,0,21,1,0,0,0,0,0,0,0,0.326502819,0.650424235,0.993494199,0.072610323,0.759738657,0.023291868,0.042708732,0.048879952,0.31871635,0.866548152,0.128346711,0.10216907,0.01155063,0.024655882,0.011340922,0.011522626,0.011547283,0.011340922,0.011340922,155,0,732.248,685.139,47.109,4.634481013,3.623769231,4.725096552,5,0,1,1,2,0,0,0,4,12,4,17,2,3,34,18,17,5,12,0.163636364,0.642857143,0.260869565,124,0,124,0,124,0,14,110,0.887096774,0,0.112903226,0,0,10,1,3,7,148.5715217,148.5715217,219.926279,0,0,87.423
"slbrockw-S15","6.1.1.0","226-001-BAHLER-S15",3,"WE",0,10,0,318.528594,0,16.3630297,5.524394059,5.730519118,10.26625576,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0.166056337,0,0.323480324,8,0,8,0,8,0,8,0,0,0,1,0,0,8,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,10,0,936.7211745,0,58.1097005,5.869566985,5.24969423,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.160948709,0,0.268913966,8,0,8,0,8,0,8,0,0,0,1,0,0,8,0,0,6,142.0847729,117.483358,185.2095986,20.56411654,40.87964397,78.412
"slbrockw-S15","6.1.2.0","226-001-BAHLER-S15",3,"PS",0,58,16,207.396,207.396,0,3.515186441,3.515186441,10.26625576,1,0,6,1,1,0,0,0,0,0,3,3,2,6,0,0,1,0,1,0,7,6,5,1,4,0.176470588,1,0.3,52,0,52,0,52,0,18,34,0.653846154,0.307692308,0.346153846,0,0,0,0,0,0.326502819,0.650424235,0.991730153,0.072610323,0.759738657,0.023291868,0.127616154,0.048879952,0.427502674,0.866548152,0.291986139,0.10216907,0.043754604,0.024655882,0.011340922,0.011522626,0.011547283,0.011340922,0.011340922,68,16,936.7211745,207.396,58.1097005,5.869566985,5.24969423,3.515186441,2,0,1,1,0,0,0,0,3,3,2,6,0,1,9,6,5,1,4,0.176470588,0.461538462,0.255319149,60,0,60,0,60,0,26,34,0.566666667,0.266666667,0.433333333,0,0,8,0,0,5,112.6867266,102.5303282,313.4651755,7.518393939,16.41704625,5.8105
"slbrockw-S15","6.1.3.0","226-001-BAHLER-S15",3,"PS",61.30841121,58,0,318.528594,293.3997359,0,5.524394059,5.730519118,10.26625576,1,0,6,1,1,0,0,0,0,0,4,5,5,6,2,0,0,0,2,2,12,11,7,4,3,0.234042553,1.833333333,0.41509434,47,0,47,0,47,0,0,47,1,0,0,0,0,0,0,0,0.435054317,0.851562343,0.99971817,0.072610323,0.759738657,0.062575696,0.127616154,0.048879952,0.372977391,0.984126105,0.560093868,0.10216907,0.094354611,0.024655882,0.011340922,0.011522626,0.011551084,0.011340922,0.011340922,126,16,936.7211745,860.6820807,58.1097005,5.869566985,5.24969423,6.100940583,3,0,2,1,0,0,0,0,4,8,7,12,2,2,21,17,12,5,7,0.209876543,0.894736842,0.34,107,0,107,0,107,0,26,81,0.757009346,0.14953271,0.242990654,0,0,8,0,0,8,457.3999871,457.3999871,605.6075083,0,0,303.571
"sprost-S15","1.0.1.0","226-001-BAHLER-S15",1,"PS",0,89,15,318.528594,293.3997359,0,5.524394059,5.730519118,10.26625576,0,4,1,0,0,0,0,0,0,0,3,3,7,1,0,1,1,0,0,0,18,5,6,4,2,0.128205128,1.25,0.23255814,68,5,73,0,73,0,34,39,0.534246575,0.205479452,0.465753425,7,16,0,0,0,0.041235801,0.039311765,0.213325139,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,89,15,936.7211745,860.6820807,0,5.869566985,5.24969423,6.100940583,0,4,0,0,0,0,0,0,3,3,7,1,0,0,18,5,6,4,2,0.128205128,1.25,0.23255814,68,5,73,0,73,0,34,39,0.534246575,0.205479452,0.465753425,7,16,0,0,0,3,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
"sprost-S15","1.0.2.0","226-001-BAHLER-S15",2,"PS",0,128,17,318.528594,293.3997359,0,5.524394059,5.730519118,10.26625576,0,6,1,0,0,0,0,0,0,0,2,4,29,0,0,0,1,0,1,1,16,6,27,24,3,0.06741573,2,0.130434783,113,0,113,0,113,2,24,89,0.787610619,0.150442478,0.212389381,9,2,0,0,2,0.123869995,0.069003526,0.094526886,0.01,0.01,0.01,0.01,0.01,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,217,32,936.7211745,860.6820807,0,5.869566985,5.24969423,6.100940583,0,10,0,0,0,0,0,0,3,7,36,1,0,1,34,11,33,28,5,0.0859375,1.571428571,0.162962963,181,5,186,0,186,2,58,128,0.688172043,0.172043011,0.311827957,16,18,0,0,2,3,167.9528131,136.6535636,325.6199227,25.72711272,44.42744607,81.495
"sprost-S15","1.0.3.0","226-001-BAHLER-S15",2,"WE",0,10,0,318.528594,0,16.3630297,5.524394059,5.730519118,0.188090404,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,0,0,0,0,0.166056337,0,0.323480324,6,0,6,0,6,0,6,0,0,0,1,0,0,6,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,227,32,936.7211745,860.6820807,58.1097005,5.869566985,5.24969423,6.100940583,0,10,0,0,0,0,0,0,3,7,36,1,0,2,39,11,33,28,5,0.0859375,1,0.158273381,187,5,192,0,192,2,64,128,0.666666667,0.166666667,0.333333333,16,18,6,0,2,4,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
"sprost-S15","1.0.4.0","226-001-BAHLER-S15",3,"PS",-34.86842105,43,0,318.528594,293.3997359,0,5.524394059,5.730519118,5.852618278,1,0,1,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,3,2,17,4,3,2,1,0.19047619,1,0.32,28,0,28,0,28,2,7,21,0.75,0,0.25,4,0,0,0,0,0.306587761,0.191216201,0.117431681,0.01,0.041235801,0.01,0.01,0.01,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,270,32,936.7211745,860.6820807,58.1097005,5.869566985,5.24969423,6.100940583,0,10,0,0,0,0,0,0,3,9,41,1,0,3,56,15,36,30,6,0.100671141,1,0.182926829,215,5,220,0,220,4,71,149,0.677272727,0.145454545,0.322727273,20,18,6,0,2,4,252.0669214,252.0669214,419.3237917,0,0,119.459
"sprost-S15","2.1.1.0","226-001-BAHLER-S15",4,"WE",0,9,0,89.108,1.985,87.123,8.9108,1.985,5.728230597,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0.166056337,0,0.323480324,6,0,6,0,6,0,6,0,0,0,1,0,0,6,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,9,0,89.108,1.985,87.123,8.9108,9.680333333,1.985,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.160948709,0,0.268913966,6,0,6,0,6,0,6,0,0,0,1,0,0,6,0,0,4,366.135642,318.9324098,568.136864,32.95672242,55.10625694,152.054
"sprost-S15","2.1.2.0","226-001-BAHLER-S15",4,"PS",0,106,10,318.528594,293.3997359,0,5.524394059,5.730519118,10.26625576,1,0,2,1,0,0,0,0,0,0,4,7,2,2,5,0,0,0,1,0,5,4,12,4,8,0.043956044,1,0.084210526,101,0,101,0,101,0,10,91,0.900990099,0.099009901,0.099009901,39,0,0,0,0,0.372228818,0.115987737,0.294116392,0.011340922,0.041235801,0.011340922,0.011051089,0.011340922,0.011522626,0.01,0.024655882,0.01,0.01,0.01,0.01,0.01,0.01,0.011555666,0.01,115,10,936.7211745,860.6820807,87.123,5.869566985,9.680333333,6.100940583,2,0,0,1,0,0,0,0,4,7,2,2,5,1,9,4,12,4,8,0.043956044,0.4,0.079207921,107,0,107,0,107,0,16,91,0.85046729,0.093457944,0.14953271,39,0,6,0,0,4,215.5316966,166.3043781,514.1781711,37.43865714,50.54714033,64.568
"sprost-S15","2.1.3.0","226-001-BAHLER-S15",4,"PS",0,25,0,105.014,105.014,0,4.039,4.039,10.26625576,1,0,2,1,1,0,0,0,0,0,2,2,2,0,0,0,1,0,2,0,7,4,0,0,0,0.210526316,0.8,0.333333333,19,0,19,0,19,0,0,19,1,0,0,6,0,0,0,0,0.372228818,0.115987737,0.562612899,0.043154774,0.041235801,0.043154774,0.042325843,0.011340922,0.011522626,0.01,0.024655882,0.01,0.01,0.01,0.01,0.01,0.01,0.011555666,0.01,140,10,936.7211745,860.6820807,87.123,5.869566985,9.680333333,6.100940583,3,0,1,1,0,0,0,0,4,9,4,2,5,2,16,8,12,4,8,0.072727273,0.533333333,0.128,126,0,126,0,126,0,16,110,0.873015873,0.079365079,0.126984127,45,0,6,0,0,4,225.4508831,225.4508831,312.2420144,0,0,126.088
"sprost-S15","2.-1.2.0","226-001-BAHLER-S15",4,"PS",0,64,1,318.528594,293.3997359,0,5.524394059,5.730519118,10.26625576,1,0,2,-1,0,0,0,0,0,0,3,4,3,1,0,0,0,0,2,3,4,1,7,6,1,0.016949153,0.25,0.031746032,60,0,60,0,60,0,1,59,0.983333333,0.016666667,0.016666667,35,0,0,0,0,0.138282225,0.027238978,0.133933425,0.128746564,0.041235801,0.043154774,0.042325843,0.011340922,0.011522626,0.01,0.013351755,0.01,0.01,0.01,0.01,0.01,0.01,0.011555666,0.01,205,11,936.7211745,860.6820807,87.123,5.869566985,9.680333333,6.100940583,5,0,1,1,0,0,0,0,4,13,7,3,5,2,21,9,19,10,9,0.053254438,0.391304348,0.09375,186,0,186,0,186,0,17,169,0.908602151,0.059139785,0.091397849,80,0,6,0,0,4,306.6665641,297.9796538,570.0559347,8.066416667,27.96419616,44.1755
"sprost-S15","2.-1.4.0","226-001-BAHLER-S15",4,"PS",0,45,0,227.039,227.039,0,5.045311111,5.045311111,10.26625576,1,0,2,-1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,3,3,1,4,4,0,0.023809524,0.25,0.043478261,42,0,42,0,42,0,0,42,1,0,0,21,0,0,0,0,0.138282225,0.087222766,0.133933425,0.050196068,0.041235801,0.043154774,0.021529617,0.011340922,0.011522626,0.01,0.013351755,0.01,0.01,0.01,0.01,0.01,0.01,0.011555666,0.01,251,11,936.7211745,860.6820807,87.123,5.869566985,9.680333333,6.100940583,7,0,1,1,0,0,0,0,4,18,7,3,5,2,25,10,23,14,9,0.047393365,0.322580645,0.082644628,228,0,228,0,228,0,17,211,0.925438596,0.048245614,0.074561404,101,0,6,0,0,4,128.7970288,128.7970288,170.0369627,0,0,75.365
"sprost-S15","2.-1.4.1","226-001-BAHLER-S15",4,"PS",0,18,0,318.528594,293.3997359,0,5.524394059,5.730519118,10.26625576,1,0,2,-1,0,0,1,0,1,1,2,3,1,0,0,0,1,0,4,3,4,4,0,0,0,0.25,1,0.4,16,0,16,0,16,0,0,16,1,0,0,4,0,0,0,0,0.138282225,0.231929334,0.325571132,0.146347622,0.041235801,0.043154774,0.071707219,0.011340922,0.011522626,0.01,0.013351755,0.01,0.01,0.01,0.01,0.01,0.01,0.011555666,0.01,273,11,936.7211745,860.6820807,87.123,5.869566985,9.680333333,6.100940583,12,0,1,1,1,0,1,1,4,21,8,3,5,4,32,14,23,14,9,0.061674009,0.274509804,0.100719424,245,0,245,0,245,0,18,227,0.926530612,0.044897959,0.073469388,105,0,6,0,0,4,70.89924561,70.89924561,211.3545681,0,0,0.273
"sprost-S15","2.-1.2.0","226-001-BAHLER-S15",4,"PS",32.93293718,137,1,318.528594,293.3997359,0,5.524394059,5.730519118,10.26625576,1,0,2,-1,0,0,1,0,0,0,4,12,23,4,2,0,0,0,4,4,17,9,32,20,12,0.075630252,2.25,0.146341463,114,8,117,5,122,0,3,119,0.975409836,0.008196721,0.024590164,26,0,0,0,0,0.065523562,0.016821908,0.073775045,0.835484139,0.123869995,0.011551183,0.071707219,0.011340922,0.011522626,0.01,0.011551767,0.01,0.011340922,0.01,0.011340922,0.01,0.01,0.011551767,0.01,410,12,936.7211745,860.6820807,87.123,5.869566985,9.680333333,6.100940583,13,0,1,1,2,0,0,0,4,33,31,7,7,4,49,23,55,34,21,0.066473988,0.418181818,0.114713217,359,8,362,5,367,0,21,346,0.942779292,0.032697548,0.057220708,131,0,6,0,0,4,306.6665641,297.9796538,570.0559347,8.066416667,27.96419616,44.1755
"sprost-S15","3.1.1.0","226-001-BAHLER-S15",5,"PS",0,30,0,318.528594,293.3997359,0,5.524394059,5.730519118,10.26625576,1,0,3,1,0,0,0,0,0,0,3,3,2,1,0,1,0,0,0,0,3,3,3,3,0,0.12,0.428571429,0.1875,27,0,27,0,27,0,2,25,0.925925926,0,0.074074074,1,0,0,0,0,0.029126738,0.016821908,0.439800086,0.62879216,0.123869995,0.011551183,0.071707219,0.011340922,0.011522626,0.024655882,0.011551767,0.01,0.011340922,0.01,0.011340922,0.01,0.01,0.011551767,0.01,30,0,936.7211745,860.6820807,0,5.869566985,5.24969423,6.100940583,1,0,0,0,0,0,0,0,3,3,2,1,0,0,3,3,3,3,0,0.12,0.428571429,0.1875,27,0,27,0,27,0,2,25,0.925925926,0,0.074074074,1,0,0,0,0,4,506.9877537,465.9649527,877.4636507,26.39029352,48.64787226,148.718
"sprost-S15","3.1.2.0","226-001-BAHLER-S15",5,"WE",0,11,0,318.528594,0,16.3630297,5.524394059,5.730519118,10.26625576,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0.166056337,0,0.323480324,9,0,9,0,9,0,9,0,0,0,1,0,0,9,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,41,0,936.7211745,860.6820807,58.1097005,5.869566985,5.24969423,6.100940583,2,0,0,1,0,0,0,0,3,3,2,1,0,1,5,3,3,3,0,0.12,0.2,0.15,36,0,36,0,36,0,11,25,0.694444444,0,0.305555556,1,0,9,0,0,6,224.5486218,171.9041423,453.1682347,40.45118699,60.599419,68.9985
"sprost-S15","3.1.3.0","226-001-BAHLER-S15",5,"PS",0,25,0,318.528594,293.3997359,0,5.524394059,5.730519118,10.26625576,1,0,3,1,1,0,0,0,0,0,2,3,5,0,0,0,1,0,2,0,1,7,1,1,0,0.28,1,0.4375,25,0,25,0,25,0,0,25,1,0,0,1,0,0,0,0,0.092278945,0.058654908,0.881837217,0.839285068,0.207639252,0.043755535,0.071707219,0.011340922,0.011522626,0.024655882,0.011551767,0.01,0.011340922,0.01,0.011340922,0.01,0.01,0.011551767,0.01,66,0,936.7211745,860.6820807,58.1097005,5.869566985,5.24969423,6.100940583,3,0,1,1,0,0,0,0,3,6,7,1,0,2,6,10,4,4,0,0.2,0.454545455,0.277777778,61,0,61,0,61,0,11,50,0.819672131,0,0.180327869,2,0,9,0,0,6,304.7160905,304.7082155,374.6966858,0.007081395,0.113744052,179.1665
