student,currProb,course,session,priorTutorAction,reward,cumul_Interaction,Level,0,1,2,3,4,5
00cd-F14,1.0.3.0,226-001-BARNES-F14,2,PS,1.973684211,528,1,1,0,0,0,1,0
00cd-F14,2.1.1.0,226-001-BARNES-F14,3,PS,0,39,2,0,0,0,0,0,0
00cd-F14,2.1.2.0,226-001-BARNES-F14,4,WE,0,47,2,0,0,0,0,0,0
00cd-F14,2.-1.4.0,226-001-BARNES-F14,4,PS,0,113,2,0,0,0,0,0,0
00cd-F14,2.-1.1.0,226-001-BARNES-F14,4,PS,0,161,2,0,0,0,0,0,0
00cd-F14,2.-1.1.0,226-001-BARNES-F14,4,PS,0,192,2,0,0,0,0,0,0
00cd-F14,2.-1.3.0,226-001-BARNES-F14,4,PS,-32.94142615,214,2,0,0,0,0,0,0
00cd-F14,3.1.1.0,226-001-BARNES-F14,4,WE,0,10,3,0,0,0,0,0,0
00cd-F14,3.1.2.0,226-001-BARNES-F14,4,PS,0,52,3,0,0,0,0,0,0
00cd-F14,3.1.3.0,226-001-BARNES-F14,4,PS,121.4531788,98,3,0,0,0,0,0,0
00cd-F14,4.1.2.0,226-001-BARNES-F14,4,WE,0,9,4,0,0,0,0,0,0
00cd-F14,4.1.3.0,226-001-BARNES-F14,4,PS,0,29,4,0,0,0,0,0,0
00cd-F14,4.-1.4.0,226-001-BARNES-F14,4,PS,0,69,4,0,0,0,0,0,0
00cd-F14,4.-1.1.0,226-001-BARNES-F14,4,PS,0,102,4,0,0,0,0,0,0
00cd-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,0,114,4,0,0,0,0,0,0
00cd-F14,4.-1.3.1,226-001-BARNES-F14,4,PS,-84.77115118,157,4,0,0,0,0,0,0
00cd-F14,5.1.1.0,226-001-BARNES-F14,4,PS,0,5,5,0,0,0,0,0,0
00cd-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0,16,5,0,0,0,0,0,0
00cd-F14,5.1.3.0,226-001-BARNES-F14,4,PS,0,35,5,0,0,0,0,0,0
00cd-F14,5.-1.1.0,226-001-BARNES-F14,4,PS,0,39,5,0,0,0,0,0,0
00cd-F14,5.-1.3.0,226-001-BARNES-F14,4,PS,0,66,5,0,0,0,0,0,0
00cd-F14,5.-1.4.0,226-001-BARNES-F14,4,PS,0,98,5,0,0,0,0,0,0
00cd-F14,5.-1.4.1,226-001-BARNES-F14,4,PS,0,101,5,0,0,0,0,0,0
00cd-F14,5.-1.1.0,226-001-BARNES-F14,4,PS,0,184,5,0,0,0,0,0,0
00cd-F14,5.-1.4.0,226-001-BARNES-F14,6,PS,0,247,5,0,0,0,0,0,0
00cd-F14,5.-1.4.1,226-001-BARNES-F14,6,PS,0,259,5,0,0,0,0,0,0
00cd-F14,5.-1.4.1,226-001-BARNES-F14,6,PS,0,268,5,0,0,0,0,0,0
00cd-F14,5.-1.4.0,226-001-BARNES-F14,6,PS,9.285714286,291,5,0,0,0,0,0,0
00cd-F14,6.1.1.0,226-001-BARNES-F14,6,WE,0,10,6,0,0,0,0,0,0
00cd-F14,6.1.2.0,226-001-BARNES-F14,6,WE,0,12,6,0,0,0,0,0,0
00cd-F14,6.1.3.0,226-001-BARNES-F14,6,PS,0,14,6,0,0,0,0,0,0
00cd-F14,6.-1.4.0,226-001-BARNES-F14,6,PS,0,32,6,0,0,0,0,0,0
00cd-F14,6.-1.4.1,226-001-BARNES-F14,6,PS,0,102,6,0,0,0,0,0,0
00cd-F14,6.-1.3.0,226-001-BARNES-F14,6,PS,0,108,6,0,0,0,0,0,0
00cd-F14,6.-1.3.1,226-001-BARNES-F14,6,PS,-47.97297297,122,6,0,1,0,0,0,0
00d1-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,31,1,0,0,0,2,0,0
00d1-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,103,1,0,0,0,0,0,0
00d1-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,113,1,0,0,0,0,0,0
00d1-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,204,1,0,0,0,0,0,0
00d1-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,9,2,0,0,0,0,0,0
00d1-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,16,2,0,0,0,0,0,0
00d1-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.94161875,41,2,0,0,0,0,0,0
00d1-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,322,3,0,0,0,0,0,0
00d1-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,333,3,0,0,0,0,0,0
00d1-F14,3.1.3.0,226-001-BARNES-F14,1,PS,-15.10973321,381,3,0,0,0,0,0,0
00d1-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0,21,4,0,0,0,0,0,0
00d1-F14,4.1.2.0,226-001-BARNES-F14,1,PS,0,138,4,0,0,0,0,0,0
00d1-F14,4.1.3.0,226-001-BARNES-F14,1,PS,47.37864078,166,4,0,0,0,0,0,0
00d1-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0,72,5,0,0,0,0,0,0
00d1-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,84,5,0,0,0,0,0,0
00d1-F14,5.1.3.0,226-001-BARNES-F14,1,PS,-19.33014354,122,5,0,0,0,0,0,0
00d1-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0,24,6,0,0,0,0,0,0
00d1-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0,27,6,0,0,0,0,0,0
00d1-F14,6.1.3.0,226-001-BARNES-F14,1,PS,19.33014354,76,6,0,1,0,0,0,0
00d2-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,8,1,0,0,0,0,0,0
00d2-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,110,1,0,0,0,0,0,0
00d2-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,234,1,0,0,0,1,1,1
00d2-F14,1.0.4.0,226-001-BARNES-F14,5,PS,-69.07894737,335,1,0,0,0,0,0,0
00d2-F14,2.1.1.0,226-001-BARNES-F14,6,WE,0,15,2,0,0,0,0,0,0
00d2-F14,2.1.2.0,226-001-BARNES-F14,6,WE,0,21,2,0,0,0,0,0,0
00d2-F14,2.1.3.0,226-001-BARNES-F14,6,PS,136.8100398,36,2,0,0,0,0,0,0
00d2-F14,3.1.1.0,226-001-BARNES-F14,6,PS,0,263,3,0,0,3,0,0,0
00d2-F14,3.1.2.0,226-001-BARNES-F14,6,WE,0,275,3,0,0,0,0,0,0
00d2-F14,3.1.3.0,226-001-BARNES-F14,7,PS,0,308,3,0,0,0,0,0,0
00d2-F14,3.1.1.0,226-001-BARNES-F14,7,PS,0,340,3,0,0,0,0,0,0
00d2-F14,3.-1.1.0,226-001-BARNES-F14,7,PS,0,478,3,0,0,0,0,0,0
00d2-F14,3.-1.1.1,226-001-BARNES-F14,7,PS,0,502,3,0,0,0,1,0,0
00d2-F14,3.-1.4.0,226-001-BARNES-F14,7,PS,-131.0277957,534,3,0,0,0,1,0,0
00d2-F14,4.1.1.0,226-001-BARNES-F14,7,PS,0,28,4,0,0,0,0,0,0
00d2-F14,4.1.2.0,226-001-BARNES-F14,7,WE,0,38,4,0,0,0,0,0,0
00d2-F14,4.1.3.0,226-001-BARNES-F14,7,PS,26.51098901,226,4,0,0,0,0,0,0
00d2-F14,5.1.1.0,226-001-BARNES-F14,7,PS,0,54,5,0,0,0,0,0,0
00d2-F14,5.1.2.0,226-001-BARNES-F14,7,WE,0,67,5,0,0,0,0,0,0
00d2-F14,5.1.3.0,226-001-BARNES-F14,7,PS,0,106,5,0,0,0,0,0,0
00d2-F14,5.-1.3.0,226-001-BARNES-F14,7,PS,0,137,5,0,0,0,0,0,0
00d2-F14,5.-1.4.0,226-001-BARNES-F14,7,PS,0,183,5,0,0,0,0,0,0
00d2-F14,5.-1.4.1,226-001-BARNES-F14,7,PS,0,211,5,0,0,0,0,0,0
00d2-F14,5.-1.4.0,226-001-BARNES-F14,7,PS,-23.21428571,250,5,0,0,0,0,0,0
00d2-F14,6.1.1.0,226-001-BARNES-F14,7,WE,0,15,6,0,0,0,0,0,0
00d2-F14,6.1.2.0,226-001-BARNES-F14,7,PS,0,102,6,0,0,0,0,0,0
00d2-F14,6.1.3.0,226-001-BARNES-F14,7,PS,116.8224299,153,6,0,0,0,0,0,0
00da-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,274,1,1,0,0,0,0,0
00da-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,612,1,1,0,0,0,0,0
00da-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,620,1,0,0,0,0,0,0
00da-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-92.10526316,759,1,0,0,0,0,0,0
00da-F14,2.-1.1.0,226-001-BARNES-F14,1,WE,0,15,2,0,0,0,0,0,0
00da-F14,2.-1.2.0,226-001-BARNES-F14,1,WE,0,23,2,0,0,0,0,0,0
00da-F14,2.-1.3.0,226-001-BARNES-F14,1,PS,0,238,2,0,0,0,0,0,0
00da-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,3.073005093,293,2,0,0,0,0,0,0
00da-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0,702,3,1,0,0,2,0,2
00da-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0,713,3,0,0,0,0,0,0
00da-F14,3.1.3.0,226-001-BARNES-F14,3,PS,141.6536173,754,3,0,0,0,0,0,0
00da-F14,4.1.1.0,226-001-BARNES-F14,3,WE,0,26,4,0,0,0,0,0,0
00da-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0,34,4,0,0,0,0,0,0
00da-F14,4.1.3.0,226-001-BARNES-F14,3,PS,-31.37135922,245,4,0,0,0,0,0,0
00da-F14,5.1.1.0,226-001-BARNES-F14,3,PS,0,113,5,0,0,0,0,0,0
00da-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0,124,5,0,0,0,0,0,0
00da-F14,5.1.3.0,226-001-BARNES-F14,3,PS,-2.781100478,207,5,0,0,0,0,0,0
00da-F14,6.1.1.0,226-001-BARNES-F14,3,WE,0,12,6,0,0,0,0,0,0
00da-F14,6.1.2.0,226-001-BARNES-F14,3,PS,0,172,6,0,0,0,0,0,0
00da-F14,6.1.3.0,226-001-BARNES-F14,3,PS,-76.59974064,1053,6,2,1,0,2,0,0
00e1-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,280,1,1,0,0,2,2,0
00e1-F14,1.0.2.0,226-001-BARNES-F14,3,PS,0,285,1,0,0,0,1,0,0
00e1-F14,1.0.3.0,226-001-BARNES-F14,4,WE,0,295,1,0,0,0,0,0,0
00e1-F14,1.0.4.0,226-001-BARNES-F14,5,PS,0,297,1,0,0,3,1,5,0
00e1-F14,1.0.2.0,226-001-BARNES-F14,5,PS,0,327,1,0,0,0,0,0,0
00e1-F14,1.0.4.0,226-001-BARNES-F14,5,PS,-90.13157895,396,1,0,0,0,0,0,0
00e1-F14,2.1.1.0,226-001-BARNES-F14,5,WE,0,9,2,0,0,0,0,0,0
00e1-F14,2.1.2.0,226-001-BARNES-F14,5,PS,0,50,2,0,0,0,0,0,0
00e1-F14,2.1.3.0,226-001-BARNES-F14,5,PS,0,115,2,0,0,0,0,0,0
00e1-F14,2.1.2.0,226-001-BARNES-F14,5,PS,33.49292349,187,2,0,0,0,0,0,0
00e1-F14,3.-1.1.0,226-001-BARNES-F14,5,WE,0,7,3,0,0,0,0,0,0
00e1-F14,3.-1.2.0,226-001-BARNES-F14,5,WE,0,9,3,0,0,0,0,0,0
00e1-F14,3.-1.3.0,226-001-BARNES-F14,5,PS,0,47,3,0,0,0,0,0,0
00e1-F14,3.-1.4.0,226-001-BARNES-F14,5,PS,-43.36134454,91,3,0,0,0,0,0,0
00e1-F14,4.-1.1.0,226-001-BARNES-F14,5,WE,0,10,4,0,0,0,0,0,0
00e1-F14,4.-1.2.0,226-001-BARNES-F14,5,WE,0,17,4,0,0,0,0,0,0
00e1-F14,4.-1.3.0,226-001-BARNES-F14,5,PS,0,305,4,0,0,0,0,0,0
00e1-F14,4.-1.4.0,226-001-BARNES-F14,5,PS,0,451,4,0,0,0,0,0,0
00e1-F14,5.-1.1.0,226-001-BARNES-F14,5,WE,0,7,5,0,0,0,0,0,0
00e1-F14,5.-1.2.0,226-001-BARNES-F14,5,WE,0,13,5,0,0,0,0,0,0
00e1-F14,5.-1.3.0,226-001-BARNES-F14,5,PS,0,57,5,0,0,0,0,0,0
00e1-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,115,84,5,0,0,0,0,0,0
00e1-F14,6.-1.1.0,226-001-BARNES-F14,5,WE,0,6,6,0,0,0,0,0,0
00e1-F14,6.-1.2.0,226-001-BARNES-F14,5,WE,0,15,6,0,0,0,0,0,0
00e1-F14,6.-1.3.0,226-001-BARNES-F14,5,PS,0,57,6,0,0,0,0,0,0
00e1-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,-115,427,6,1,0,0,0,0,0
00e2-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,26,1,0,0,0,1,0,0
00e2-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,38,1,0,0,0,0,0,0
00e2-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,44,1,0,0,0,0,0,0
00e2-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-53.28947368,102,1,0,0,0,0,0,0
00e2-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0,147,2,0,0,0,0,0,0
00e2-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,154,2,0,0,0,0,0,0
00e2-F14,2.1.3.0,226-001-BARNES-F14,1,PS,0,173,2,0,0,0,0,0,0
00e2-F14,2.1.1.0,226-001-BARNES-F14,1,PS,121.0205661,307,2,0,0,0,0,0,0
00e2-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,70,3,0,0,0,0,0,0
00e2-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,81,3,0,0,0,0,0,0
00e2-F14,3.1.3.0,226-001-BARNES-F14,1,PS,-43.26507302,152,3,0,0,0,0,0,0
00e2-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0,24,4,0,0,0,0,0,0
00e2-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0,33,4,0,0,0,0,0,0
00e2-F14,4.1.3.0,226-001-BARNES-F14,2,PS,0,135,4,0,0,0,0,0,0
00e2-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0,248,4,0,0,0,0,0,0
00e2-F14,4.-1.4.0,226-001-BARNES-F14,3,PS,-55.89459085,292,4,0,0,0,0,0,0
00e2-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0,8,5,0,0,0,0,0,0
00e2-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0,20,5,0,0,0,0,0,0
00e2-F14,5.1.3.0,226-001-BARNES-F14,3,PS,112.0984279,57,5,0,1,0,0,0,0
00e2-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0,21,6,0,1,0,0,0,0
00e2-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0,26,6,0,0,0,0,0,0
00e2-F14,6.1.3.0,226-001-BARNES-F14,3,PS,-75.24929571,100,6,0,1,0,0,0,0
00e3-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,146,1,0,0,0,0,1,0
00e3-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,154,1,0,0,0,0,0,0
00e3-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,401,1,0,0,0,0,1,0
00e3-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.78947368,413,1,0,0,0,0,0,0
00e3-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0,8,2,0,0,0,0,0,0
00e3-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,14,2,0,0,0,0,0,0
00e3-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.94161875,32,2,0,0,0,0,0,0
00e3-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0,10,3,0,0,0,0,0,0
00e3-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0,36,3,0,0,0,0,0,0
00e3-F14,3.1.3.0,226-001-BARNES-F14,2,PS,22.75434446,59,3,0,0,0,0,0,0
00e3-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0,9,4,0,0,0,0,0,0
00e3-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0,17,4,0,0,0,0,0,0
00e3-F14,4.1.3.0,226-001-BARNES-F14,2,PS,-1.378294036,46,4,0,0,0,0,0,0
00e3-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0,99,5,0,0,0,0,0,0
00e3-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0,110,5,0,0,0,0,0,0
00e3-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-76.37987013,180,5,0,0,0,0,0,0
00e3-F14,6.1.1.0,226-001-BARNES-F14,2,PS,0,54,6,0,0,0,0,0,0
00e3-F14,6.1.2.0,226-001-BARNES-F14,2,WE,0,58,6,0,0,0,0,0,0
00e3-F14,6.1.3.0,226-001-BARNES-F14,2,PS,80.54375531,116,6,0,1,0,0,0,0
00e8-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,62,1,0,0,0,2,0,1
00e8-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,151,1,0,0,0,2,0,1
00e8-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0,349,1,1,0,0,0,0,1
00e8-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.78947368,381,1,0,0,0,0,0,1
00e8-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,45,2,0,0,0,0,0,0
00e8-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0,54,2,0,0,0,0,0,0
00e8-F14,2.1.3.0,226-001-BARNES-F14,3,PS,-11.71384343,92,2,0,0,0,0,0,0
00e8-F14,3.1.1.0,226-001-BARNES-F14,4,PS,0,64,3,0,0,0,0,0,0
00e8-F14,3.1.2.0,226-001-BARNES-F14,4,WE,0,75,3,0,0,0,0,0,0
00e8-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-28.88145549,122,3,0,0,0,0,0,0
00e8-F14,4.1.1.0,226-001-BARNES-F14,4,WE,0,16,4,0,0,0,0,0,0
00e8-F14,4.1.2.0,226-001-BARNES-F14,4,WE,0,30,4,0,0,0,0,0,0
00e8-F14,4.1.3.0,226-001-BARNES-F14,4,PS,0,236,4,0,0,0,0,0,0
00e8-F14,4.-1.3.0,226-001-BARNES-F14,6,PS,0,241,4,0,0,0,0,0,0
00e8-F14,4.-1.3.1,226-001-BARNES-F14,6,PS,0,274,4,0,0,0,0,0,0
00e8-F14,4.-1.4.0,226-001-BARNES-F14,6,PS,5.520110957,291,4,0,0,0,0,0,0
00e8-F14,5.1.1.0,226-001-BARNES-F14,6,PS,0,58,5,0,0,0,0,0,0
00e8-F14,5.1.2.0,226-001-BARNES-F14,6,WE,0,70,5,0,0,0,0,0,0
00e8-F14,5.1.3.0,226-001-BARNES-F14,6,PS,74.95557075,105,5,0,0,0,0,0,0
00e8-F14,6.1.1.0,226-001-BARNES-F14,6,PS,0,34,6,0,0,0,0,0,0
00e8-F14,6.1.2.0,226-001-BARNES-F14,6,WE,0,37,6,0,0,0,0,0,0
00e8-F14,6.1.3.0,226-001-BARNES-F14,6,PS,-8.894155525,104,6,0,1,0,0,0,0
00ef-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,167,1,0,0,0,0,0,2
00ef-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,193,1,0,0,0,0,0,0
00ef-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,199,1,0,0,0,0,0,0
00ef-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-53.28947368,227,1,0,0,0,0,0,0
00ef-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0,337,2,1,0,0,0,1,0
00ef-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,349,2,0,0,0,0,0,0
00ef-F14,2.1.3.0,226-001-BARNES-F14,2,PS,11.77686864,403,2,0,0,0,0,0,0
00ef-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0,10,3,0,0,0,0,0,0
00ef-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,20,3,0,0,0,0,0,0
00ef-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-15.5747736,276,3,0,0,0,0,0,0
00ef-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0,90,4,0,0,0,0,0,0
00ef-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0,103,4,0,0,0,0,0,0
00ef-F14,4.1.3.0,226-001-BARNES-F14,2,PS,0,287,4,0,0,0,0,0,0
00ef-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0,290,4,0,0,0,0,0,0
00ef-F14,4.-1.3.1,226-001-BARNES-F14,2,PS,-305.7142857,323,4,0,0,1,0,0,0
00f0-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,91,1,0,0,0,0,0,0
00f0-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,102,1,0,0,0,0,0,0
00f0-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0,115,1,0,0,0,0,0,0
00f0-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-43.42105263,162,1,0,0,0,0,0,0
00f0-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,67,2,0,0,0,0,0,0
00f0-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,80,2,0,0,0,0,0,0
00f0-F14,2.1.3.0,226-001-BARNES-F14,2,PS,111.1521451,96,2,0,0,0,0,0,0
00f0-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0,108,3,0,0,0,0,0,0
00f0-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,123,3,0,0,0,0,0,0
00f0-F14,3.1.3.0,226-001-BARNES-F14,2,PS,0,191,3,0,0,0,0,0,0
00f0-F14,3.1.1.0,226-001-BARNES-F14,2,PS,-15.10973321,226,3,0,0,0,0,0,0
00f0-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0,16,4,0,0,0,0,0,0
00f0-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0,127,4,0,0,0,0,0,0
00f0-F14,4.1.3.0,226-001-BARNES-F14,2,PS,-42.08564494,280,4,0,0,0,0,0,0
00f0-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0,37,5,0,0,0,0,0,0
00f0-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0,48,5,0,0,0,0,0,0
00f0-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-6.42088175,150,5,0,0,0,0,0,0
00f0-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0,19,6,0,0,0,0,0,0
00f0-F14,6.1.2.0,226-001-BARNES-F14,2,PS,0,272,6,0,0,0,0,0,0
00f0-F14,6.1.3.0,226-001-BARNES-F14,2,PS,1.305728212,392,6,0,0,0,0,0,0
00f5-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,38,1,0,0,0,0,1,0
00f5-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,63,1,0,0,0,0,0,0
00f5-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,79,1,0,0,0,0,0,0
00f5-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-85.52631579,237,1,0,0,0,0,0,0
00f5-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,9,2,0,0,0,0,0,0
00f5-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0,28,2,0,0,0,0,0,0
00f5-F14,2.1.3.0,226-001-BARNES-F14,1,PS,114.601946,54,2,0,0,0,0,0,0
00f5-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,31,3,0,0,0,0,0,0
00f5-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,42,3,0,0,0,0,0,0
00f5-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0,51,3,0,0,0,0,0,0
00f5-F14,3.-1.3.1,226-001-BARNES-F14,1,PS,0,99,3,0,0,0,0,0,0
00f5-F14,3.-1.4.0,226-001-BARNES-F14,2,PS,0,124,3,0,0,0,0,0,0
00f5-F14,3.-1.3.0,226-001-BARNES-F14,3,PS,0,268,3,0,0,0,0,0,0
00f5-F14,3.-1.3.1,226-001-BARNES-F14,3,PS,0,272,3,0,0,0,0,0,0
00f5-F14,3.-1.3.1,226-001-BARNES-F14,3,PS,0,307,3,0,0,0,0,0,0
00f5-F14,3.-1.3.0,226-001-BARNES-F14,3,PS,0,431,3,0,0,0,0,0,0
00f5-F14,3.-1.3.0,226-001-BARNES-F14,4,PS,0,452,3,0,0,0,0,0,0
00f5-F14,3.-1.3.0,226-001-BARNES-F14,5,PS,0,506,3,0,0,0,0,0,0
00f5-F14,3.-1.3.1,226-001-BARNES-F14,5,PS,-70.39431157,538,3,0,0,0,0,0,0
00f5-F14,4.1.1.0,226-001-BARNES-F14,5,WE,0,9,4,0,0,0,0,0,0
00f5-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0,17,4,0,0,0,0,0,0
00f5-F14,4.1.3.0,226-001-BARNES-F14,5,PS,141.3186813,63,4,0,0,0,0,0,0
00f5-F14,5.1.2.0,226-001-BARNES-F14,5,WE,0,11,5,0,0,0,0,0,0
00f5-F14,5.1.3.0,226-001-BARNES-F14,5,PS,0,20,5,0,0,0,0,0,0
00f5-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,0,82,5,0,0,0,0,0,0
00f5-F14,5.-1.3.0,226-001-BARNES-F14,5,PS,0,181,5,0,0,0,0,0,0
00f5-F14,5.-1.1.0,226-001-BARNES-F14,5,PS,0,378,5,0,0,0,0,0,0
00f5-F14,5.-1.1.1,226-001-BARNES-F14,5,PS,-187.5,416,5,0,0,0,0,0,0
00f5-F14,6.1.1.0,226-001-BARNES-F14,5,WE,0,11,6,0,0,0,0,0,0
00f5-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0,13,6,0,0,0,0,0,0
00f5-F14,6.1.3.0,226-001-BARNES-F14,5,PS,0,119,6,0,0,0,0,0,0
00f5-F14,6.-1.3.1,226-001-BARNES-F14,5,PS,0,158,6,0,0,0,0,0,0
00f5-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,19.39189189,245,6,0,0,0,0,0,0
00ff-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,6,1,0,0,0,0,0,0
00ff-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,11,1,0,0,0,0,0,0
00ff-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,107,1,0,0,0,0,0,0
00ff-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.973684211,123,1,0,0,0,0,0,0
00ff-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,9,2,0,0,0,0,0,0
00ff-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,15,2,0,0,0,0,0,0
00ff-F14,2.1.3.0,226-001-BARNES-F14,1,PS,0,147,2,0,0,0,0,0,0
00ff-F14,2.-1.3.0,226-001-BARNES-F14,1,PS,0,218,2,0,0,0,0,0,0
00ff-F14,2.-1.3.1,226-001-BARNES-F14,1,PS,0,293,2,0,0,0,0,0,0
00ff-F14,2.-1.4.0,226-001-BARNES-F14,1,PS,0,344,2,0,0,0,0,0,0
00ff-F14,2.-1.3.0,226-001-BARNES-F14,1,PS,0,365,2,0,0,0,0,0,0
00ff-F14,2.-1.3.1,226-001-BARNES-F14,1,PS,0,448,2,0,0,0,0,0,0
00ff-F14,2.-1.3.0,226-001-BARNES-F14,1,PS,-200,724,2,1,0,1,1,8,1
0104-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,52,1,0,0,0,0,1,0
